CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level
13136.0,56,5,2607.61,2,4,4,244,10,REGULARS
14408.0,10,7,2606.53,4,4,4,444,12,VIPs
13983.0,29,12,2603.43,3,4,4,344,11,LOYAL
12600.0,28,10,2599.04,3,4,4,344,11,LOYAL
16919.0,156,11,2596.45,1,4,4,144,9,REGULARS
12705.0,15,5,2595.32,4,4,4,444,12,VIPs
14243.0,8,10,2588.77,4,4,4,444,12,VIPs
15033.0,4,10,2586.67,4,4,4,444,12,VIPs
13911.0,57,9,2580.91,2,4,4,244,10,REGULARS
14546.0,5,5,2578.09,4,4,4,444,12,VIPs
16912.0,28,11,2575.38,3,4,4,344,11,LOYAL
18245.0,7,7,2567.06,4,4,4,444,12,VIPs
15572.0,4,7,2552.86,4,4,4,444,12,VIPs
14334.0,16,8,2552.21,4,4,4,444,12,VIPs
14701.0,10,9,2549.37,4,4,4,444,12,VIPs
14676.0,31,6,2548.24,3,4,4,344,11,LOYAL
14776.0,51,11,2538.3,3,4,4,344,11,LOYAL
17700.0,16,4,2534.64,4,3,4,434,11,LOYAL
14907.0,3,6,2529.97,4,4,4,444,12,VIPs
14659.0,8,9,2529.93,4,4,4,444,12,VIPs
17314.0,24,8,2527.92,3,4,4,344,11,LOYAL
13975.0,31,6,2526.28,3,4,4,344,11,LOYAL
17449.0,2,7,2520.86,4,4,4,444,12,VIPs
13394.0,1,8,2520.02,4,4,4,444,12,VIPs
15271.0,7,15,2507.07,4,4,4,444,12,VIPs
12352.0,36,8,2506.04,3,4,4,344,11,LOYAL
16360.0,4,5,2505.48,4,4,4,444,12,VIPs
13695.0,31,15,2504.13,3,4,4,344,11,LOYAL
12517.0,28,5,2502.84,3,4,4,344,11,LOYAL
15932.0,4,8,2495.87,4,4,4,444,12,VIPs
16477.0,63,7,2494.46,2,4,4,244,10,REGULARS
14503.0,3,5,2491.42,4,4,4,444,12,VIPs
12483.0,17,8,2484.98,4,4,4,444,12,VIPs
16710.0,19,10,2483.04,3,4,4,344,11,LOYAL
14315.0,44,6,2481.13,3,4,4,344,11,LOYAL
13588.0,15,9,2478.95,4,4,4,444,12,VIPs
14062.0,71,6,2478.04,2,4,4,244,10,REGULARS
17682.0,10,6,2474.33,4,4,4,444,12,VIPs
17188.0,11,7,2474.23,4,4,4,444,12,VIPs
14766.0,8,6,2473.37,4,4,4,444,12,VIPs
14502.0,19,11,2470.67,3,4,4,344,11,LOYAL
13093.0,275,4,2469.92,1,3,4,134,8,BIG SPENDER
17164.0,32,7,2467.35,3,4,4,344,11,LOYAL
15750.0,2,8,2465.48,4,4,4,444,12,VIPs
13784.0,9,11,2462.79,4,4,4,444,12,VIPs
14163.0,87,4,2445.91,2,3,4,234,9,BIG SPENDER
15527.0,18,8,2429.78,3,4,4,344,11,LOYAL
17071.0,28,9,2429.03,3,4,4,344,11,LOYAL
13949.0,2,6,2427.32,4,4,4,444,12,VIPs
16143.0,3,6,2424.94,4,4,4,444,12,VIPs
17722.0,96,4,2424.04,2,3,4,234,9,BIG SPENDER
15373.0,8,12,2415.91,4,4,4,444,12,VIPs
17589.0,60,4,2404.17,2,3,4,234,9,BIG SPENDER
18065.0,5,14,2392.83,4,4,4,444,12,VIPs
15370.0,40,7,2386.05,3,4,4,344,11,LOYAL
17530.0,1,10,2385.0,4,4,4,444,12,VIPs
14493.0,7,5,2383.24,4,4,4,444,12,VIPs
14239.0,43,11,2380.85,3,4,4,344,11,LOYAL
15270.0,15,7,2379.49,4,4,4,444,12,VIPs
17434.0,2,7,2373.82,4,4,4,444,12,VIPs
13908.0,79,4,2369.55,2,3,4,234,9,BIG SPENDER
15755.0,10,6,2364.25,4,4,4,444,12,VIPs
12457.0,66,7,2363.23,2,4,4,244,10,REGULARS
17634.0,36,9,2361.97,3,4,4,344,11,LOYAL
14030.0,18,8,2360.09,3,4,4,344,11,LOYAL
14440.0,8,5,2357.68,4,4,4,444,12,VIPs
15140.0,52,7,2354.25,2,4,4,244,10,REGULARS
14309.0,8,9,2352.53,4,4,4,444,12,VIPs
12766.0,3,3,2341.39,4,3,4,434,11,LOYAL
12704.0,7,8,2340.84,4,4,4,444,12,VIPs
12584.0,3,9,2338.15,4,4,4,444,12,VIPs
18257.0,39,8,2337.63,3,4,4,344,11,LOYAL
12524.0,9,6,2335.95,4,4,4,444,12,VIPs
13082.0,126,8,2335.53,2,4,4,244,10,REGULARS
17954.0,5,12,2332.72,4,4,4,444,12,VIPs
15281.0,58,9,2332.15,2,4,4,244,10,REGULARS
12782.0,4,5,2330.92,4,4,4,444,12,VIPs
15785.0,32,5,2328.97,3,4,4,344,11,LOYAL
17744.0,3,6,2322.4,4,4,4,444,12,VIPs
17211.0,26,8,2317.22,3,4,4,344,11,LOYAL
14290.0,11,5,2314.65,4,4,4,444,12,VIPs
15365.0,25,7,2314.32,3,4,4,344,11,LOYAL
13994.0,3,6,2313.14,4,4,4,444,12,VIPs
13704.0,5,9,2308.06,4,4,4,444,12,VIPs
16735.0,78,5,2300.56,2,4,4,244,10,REGULARS
16550.0,108,5,2298.97,2,4,4,244,10,REGULARS
15105.0,18,7,2298.93,3,4,4,344,11,LOYAL
17396.0,39,5,2298.9,3,4,4,344,11,LOYAL
12472.0,32,4,2297.72,3,3,4,334,10,BIG SPENDER
13115.0,11,4,2294.78,4,3,4,434,11,LOYAL
15704.0,140,4,2293.62,2,3,4,234,9,BIG SPENDER
12615.0,2,4,2291.19,4,3,4,434,11,LOYAL
13527.0,33,7,2287.51,3,4,4,344,11,LOYAL
17696.0,38,8,2285.71,3,4,4,344,11,LOYAL
12684.0,7,7,2283.63,4,4,4,444,12,VIPs
16782.0,10,13,2279.9,4,4,4,444,12,VIPs
14466.0,29,7,2272.4,3,4,4,344,11,LOYAL
13700.0,26,10,2265.12,3,4,4,344,11,LOYAL
16057.0,16,7,2263.12,4,4,4,444,12,VIPs
14769.0,2,6,2259.09,4,4,4,444,12,VIPs
14432.0,9,6,2255.51,4,4,4,444,12,VIPs
16293.0,21,10,2248.99,3,4,4,344,11,LOYAL
17442.0,36,6,2248.56,3,4,4,344,11,LOYAL
15235.0,217,12,2247.51,1,4,4,144,9,REGULARS
16771.0,33,5,2246.81,3,4,4,344,11,LOYAL
14211.0,53,9,2241.1,2,4,4,244,10,REGULARS
16743.0,29,7,2238.09,3,4,4,344,11,LOYAL
14560.0,7,22,2237.77,4,4,4,444,12,VIPs
14700.0,32,3,2235.3,3,3,4,334,10,BIG SPENDER
16076.0,3,10,2234.73,4,4,4,444,12,VIPs
14825.0,3,12,2226.91,4,4,4,444,12,VIPs
17591.0,73,7,2225.97,2,4,4,244,10,REGULARS
12783.0,2,6,2225.91,4,4,4,444,12,VIPs
12749.0,3,4,2224.45,4,3,4,434,11,LOYAL
15722.0,35,5,2222.56,3,4,4,344,11,LOYAL
14292.0,7,7,2221.57,4,4,4,444,12,VIPs
12678.0,42,8,2219.61,3,4,4,344,11,LOYAL
15811.0,22,6,2218.62,3,4,4,344,11,LOYAL
15379.0,169,6,2211.83,1,4,4,144,9,REGULARS
13862.0,18,8,2209.36,3,4,4,344,11,LOYAL
13831.0,16,6,2202.99,4,4,4,444,12,VIPs
15502.0,15,9,2202.85,4,4,4,444,12,VIPs
13680.0,1,3,2202.31,4,3,4,434,11,LOYAL
16628.0,29,5,2188.05,3,4,4,344,11,LOYAL
15394.0,9,4,2183.54,4,3,4,434,11,LOYAL
14341.0,45,8,2182.28,3,4,4,344,11,LOYAL
12856.0,7,6,2179.93,4,4,4,444,12,VIPs
12909.0,39,5,2178.67,3,4,4,344,11,LOYAL
15622.0,43,8,2172.36,3,4,4,344,11,LOYAL
13755.0,3,9,2161.35,4,4,4,444,12,VIPs
12935.0,2,7,2160.7,4,4,4,444,12,VIPs
16456.0,99,5,2158.37,2,4,4,244,10,REGULARS
14407.0,107,6,2157.73,2,4,4,244,10,REGULARS
16379.0,4,4,2157.4,4,3,4,434,11,LOYAL
16966.0,8,7,2154.97,4,4,4,444,12,VIPs
15903.0,9,5,2153.16,4,4,4,444,12,VIPs
17272.0,42,4,2148.63,3,3,4,334,10,BIG SPENDER
12480.0,143,3,2144.95,2,3,4,234,9,BIG SPENDER
12643.0,172,5,2142.42,1,4,4,144,9,REGULARS
17400.0,126,5,2129.96,2,4,4,244,10,REGULARS
17863.0,80,5,2127.3,2,4,4,244,10,REGULARS
16407.0,12,10,2126.93,4,4,4,444,12,VIPs
14640.0,24,6,2125.08,3,4,4,344,11,LOYAL
15058.0,25,11,2124.99,3,4,4,344,11,LOYAL
13632.0,24,5,2121.27,3,4,4,344,11,LOYAL
18061.0,21,10,2119.41,3,4,4,344,11,LOYAL
18008.0,70,9,2116.19,2,4,4,244,10,REGULARS
14691.0,30,5,2114.33,3,4,4,344,11,LOYAL
13265.0,53,5,2107.66,2,4,4,244,10,REGULARS
18173.0,86,4,2106.84,2,3,4,234,9,BIG SPENDER
18093.0,93,4,2106.52,2,3,4,234,9,BIG SPENDER
14515.0,17,6,2102.09,4,4,4,444,12,VIPs
17861.0,3,8,2100.8,4,4,4,444,12,VIPs
15815.0,63,5,2100.6,2,4,4,244,10,REGULARS
13126.0,4,8,2099.64,4,4,4,444,12,VIPs
17191.0,28,7,2095.13,3,4,4,344,11,LOYAL
18283.0,3,16,2094.88,4,4,4,444,12,VIPs
13571.0,12,12,2092.32,4,4,4,444,12,VIPs
17490.0,0,7,2092.32,4,4,4,444,12,VIPs
18044.0,4,10,2088.6,4,4,4,444,12,VIPs
14810.0,40,11,2087.88,3,4,4,344,11,LOYAL
16954.0,0,9,2085.08,4,4,4,444,12,VIPs
18231.0,192,5,2083.27,1,4,4,144,9,REGULARS
14696.0,4,7,2078.95,4,4,4,444,12,VIPs
14209.0,10,6,2073.43,4,4,4,444,12,VIPs
18241.0,9,17,2073.09,4,4,4,444,12,VIPs
18219.0,2,10,2069.77,4,4,4,444,12,VIPs
14482.0,18,6,2068.15,3,4,4,344,11,LOYAL
12948.0,16,7,2064.95,4,4,4,444,12,VIPs
12928.0,35,5,2062.7,3,4,4,344,11,LOYAL
12518.0,0,5,2056.89,4,4,4,444,12,VIPs
14235.0,75,4,2056.36,2,3,4,234,9,BIG SPENDER
17667.0,66,5,2055.51,2,4,4,244,10,REGULARS
14188.0,30,6,2054.36,3,4,4,344,11,LOYAL
16150.0,42,5,2053.02,3,4,4,344,11,LOYAL
17086.0,7,6,2050.08,4,4,4,444,12,VIPs
17612.0,53,6,2048.45,2,4,4,244,10,REGULARS
14232.0,42,5,2048.07,3,4,4,344,11,LOYAL
17625.0,18,4,2047.0,3,3,4,334,10,BIG SPENDER
13495.0,7,5,2044.87,4,4,4,444,12,VIPs
17090.0,4,7,2043.95,4,4,4,444,12,VIPs
13450.0,26,6,2043.72,3,4,4,344,11,LOYAL
13593.0,108,5,2037.08,2,4,4,244,10,REGULARS
18069.0,26,5,2036.67,3,4,4,344,11,LOYAL
14639.0,52,5,2036.33,2,4,4,244,10,REGULARS
13630.0,5,7,2031.78,4,4,4,444,12,VIPs
16409.0,36,5,2028.88,3,4,4,344,11,LOYAL
16358.0,1,4,2027.5,4,3,4,434,11,LOYAL
14506.0,17,5,2012.17,4,4,4,444,12,VIPs
16098.0,87,7,2005.63,2,4,4,244,10,REGULARS
14730.0,1,8,2005.06,4,4,4,444,12,VIPs
14217.0,1,17,2004.98,4,4,4,444,12,VIPs
14462.0,66,11,2004.02,2,4,4,244,10,REGULARS
15493.0,32,5,2001.8,3,4,4,344,11,LOYAL
13305.0,4,10,2000.86,4,4,4,444,12,VIPs
17827.0,5,5,1995.46,4,4,4,444,12,VIPs
18204.0,71,3,1993.7,2,3,4,234,9,BIG SPENDER
13246.0,18,6,1987.3,3,4,4,344,11,LOYAL
13590.0,11,6,1981.92,4,4,4,444,12,VIPs
17422.0,16,6,1979.37,4,4,4,444,12,VIPs
16341.0,24,4,1971.87,3,3,4,334,10,BIG SPENDER
17997.0,74,8,1970.67,2,4,4,244,10,REGULARS
12674.0,38,4,1970.6,3,3,4,334,10,BIG SPENDER
13437.0,14,6,1967.16,4,4,4,444,12,VIPs
17790.0,26,14,1965.55,3,4,4,344,11,LOYAL
17218.0,4,10,1960.72,4,4,4,444,12,VIPs
15351.0,12,7,1960.11,4,4,4,444,12,VIPs
15484.0,1,3,1957.79,4,3,4,434,11,LOYAL
14498.0,42,5,1957.32,3,4,4,344,11,LOYAL
12853.0,134,6,1957.1,2,4,4,244,10,REGULARS
13384.0,30,5,1955.25,3,4,4,344,11,LOYAL
12370.0,51,3,1954.87,3,3,4,334,10,BIG SPENDER
17554.0,1,5,1952.45,4,4,4,444,12,VIPs
14533.0,24,7,1949.72,3,4,4,344,11,LOYAL
14653.0,1,7,1947.55,4,4,4,444,12,VIPs
15814.0,16,4,1945.33,4,3,4,434,11,LOYAL
15518.0,64,8,1942.45,2,4,4,244,10,REGULARS
14418.0,3,3,1937.25,4,3,4,434,11,LOYAL
14472.0,103,8,1936.84,2,4,4,244,10,REGULARS
15864.0,22,6,1936.32,3,4,4,344,11,LOYAL
12528.0,9,6,1933.48,4,4,4,444,12,VIPs
14655.0,8,4,1932.23,4,3,4,434,11,LOYAL
14565.0,95,3,1931.71,2,3,4,234,9,BIG SPENDER
14978.0,72,5,1931.42,2,4,4,244,10,REGULARS
16983.0,12,7,1931.25,4,4,4,444,12,VIPs
13094.0,21,12,1927.32,3,4,4,344,11,LOYAL
12626.0,23,5,1925.03,3,4,4,344,11,LOYAL
16942.0,12,9,1920.59,4,4,4,444,12,VIPs
13027.0,155,3,1920.0,1,3,4,134,8,BIG SPENDER
15021.0,8,9,1914.82,4,4,4,444,12,VIPs
17368.0,23,8,1912.67,3,4,4,344,11,LOYAL
15673.0,88,3,1911.07,2,3,4,234,9,BIG SPENDER
16426.0,2,10,1908.25,4,4,4,444,12,VIPs
17228.0,15,8,1906.09,4,4,4,444,12,VIPs
14210.0,105,6,1905.84,2,4,4,244,10,REGULARS
15819.0,49,4,1905.45,3,3,4,334,10,BIG SPENDER
17685.0,16,6,1905.12,4,4,4,444,12,VIPs
16905.0,5,6,1896.62,4,4,4,444,12,VIPs
17463.0,16,5,1896.41,4,4,4,444,12,VIPs
17870.0,2,12,1894.35,4,4,4,444,12,VIPs
13735.0,24,3,1893.68,3,3,4,334,10,BIG SPENDER
15641.0,105,4,1887.2,2,3,4,234,9,BIG SPENDER
18139.0,17,3,1885.74,4,3,4,434,11,LOYAL
16170.0,50,6,1885.05,3,4,4,344,11,LOYAL
13890.0,1,10,1883.81,4,4,4,444,12,VIPs
16128.0,17,5,1880.22,4,4,4,444,12,VIPs
17738.0,19,4,1879.05,3,3,4,334,10,BIG SPENDER
15367.0,57,4,1877.59,2,3,4,234,9,BIG SPENDER
17230.0,264,7,1877.15,1,4,4,144,9,REGULARS
17293.0,8,9,1875.11,4,4,4,444,12,VIPs
13982.0,39,4,1871.81,3,3,4,334,10,BIG SPENDER
16474.0,7,7,1871.5,4,4,4,444,12,VIPs
17469.0,16,5,1870.97,4,4,4,444,12,VIPs
16841.0,36,6,1869.82,3,4,4,344,11,LOYAL
14524.0,31,9,1867.68,3,4,4,344,11,LOYAL
17787.0,152,4,1865.19,1,3,4,134,8,BIG SPENDER
16201.0,3,4,1863.47,4,3,4,434,11,LOYAL
16717.0,32,5,1862.82,3,4,4,344,11,LOYAL
12423.0,0,8,1859.31,4,4,4,444,12,VIPs
17873.0,80,5,1859.16,2,4,4,244,10,REGULARS
12963.0,8,8,1856.63,4,4,4,444,12,VIPs
12456.0,44,2,1855.81,3,2,4,324,9,BIG SPENDER
16979.0,3,6,1852.0,4,4,4,444,12,VIPs
12383.0,184,5,1850.56,1,4,4,144,9,REGULARS
17519.0,17,6,1844.02,4,4,4,444,12,VIPs
18180.0,4,6,1843.75,4,4,4,444,12,VIPs
16102.0,42,3,1842.14,3,3,4,334,10,BIG SPENDER
16455.0,63,7,1841.18,2,4,4,244,10,REGULARS
14113.0,3,4,1840.42,4,3,4,434,11,LOYAL
14216.0,3,4,1839.3,4,3,4,434,11,LOYAL
13924.0,1,6,1838.85,4,4,4,444,12,VIPs
13650.0,16,6,1836.34,4,4,4,444,12,VIPs
15827.0,73,14,1836.09,2,4,4,244,10,REGULARS
13048.0,14,4,1835.91,4,3,4,434,11,LOYAL
14665.0,60,5,1835.7,2,4,4,244,10,REGULARS
15203.0,25,6,1827.8,3,4,4,344,11,LOYAL
18122.0,8,6,1826.21,4,4,4,444,12,VIPs
17702.0,30,4,1824.37,3,3,4,334,10,BIG SPENDER
16153.0,49,5,1824.23,3,4,4,344,11,LOYAL
17705.0,3,9,1823.52,4,4,4,444,12,VIPs
16169.0,8,4,1822.97,4,3,4,434,11,LOYAL
17828.0,22,4,1820.09,3,3,4,334,10,BIG SPENDER
17629.0,5,8,1814.12,4,4,4,444,12,VIPs
15260.0,100,7,1810.77,2,4,4,244,10,REGULARS
14626.0,23,3,1806.88,3,3,4,334,10,BIG SPENDER
12685.0,28,5,1805.9,3,4,4,344,11,LOYAL
13481.0,45,5,1804.56,3,4,4,344,11,LOYAL
17663.0,25,7,1802.91,3,4,4,344,11,LOYAL
15812.0,107,5,1801.14,2,4,4,244,10,REGULARS
16249.0,52,5,1800.07,2,4,4,244,10,REGULARS
13562.0,81,3,1799.33,2,3,4,234,9,BIG SPENDER
17750.0,5,9,1797.57,4,4,4,444,12,VIPs
17648.0,60,4,1797.5,2,3,4,234,9,BIG SPENDER
12348.0,75,4,1797.24,2,3,4,234,9,BIG SPENDER
15769.0,40,6,1796.84,3,4,4,344,11,LOYAL
17133.0,15,5,1796.22,4,4,4,444,12,VIPs
13134.0,85,4,1793.58,2,3,4,234,9,BIG SPENDER
18179.0,9,6,1793.17,4,4,4,444,12,VIPs
13510.0,1,4,1791.56,4,3,4,434,11,LOYAL
16719.0,14,7,1790.42,4,4,4,444,12,VIPs
12523.0,19,11,1789.77,3,4,4,344,11,LOYAL
14215.0,11,6,1789.72,4,4,4,444,12,VIPs
14621.0,1,5,1788.36,4,4,4,444,12,VIPs
13875.0,53,5,1786.79,2,4,4,244,10,REGULARS
14608.0,4,4,1785.15,4,3,4,434,11,LOYAL
18145.0,12,3,1782.08,4,3,4,434,11,LOYAL
15220.0,51,6,1778.96,3,4,4,344,11,LOYAL
17092.0,50,4,1777.78,3,3,4,334,10,BIG SPENDER
12645.0,33,4,1775.18,3,3,4,334,10,BIG SPENDER
17754.0,0,5,1772.26,4,4,4,444,12,VIPs
15594.0,15,5,1771.78,4,4,4,444,12,VIPs
12656.0,17,3,1771.7,4,3,4,434,11,LOYAL
15473.0,14,7,1771.2,4,4,4,444,12,VIPs
14387.0,32,3,1770.56,3,3,4,334,10,BIG SPENDER
16681.0,72,6,1770.34,2,4,4,244,10,REGULARS
13456.0,17,6,1766.72,4,4,4,444,12,VIPs
15950.0,31,4,1765.51,3,3,4,334,10,BIG SPENDER
13015.0,197,4,1763.04,1,3,4,134,8,BIG SPENDER
12823.0,74,5,1759.5,2,4,4,244,10,REGULARS
15241.0,66,8,1756.44,2,4,4,244,10,REGULARS
16359.0,7,9,1750.92,4,4,4,444,12,VIPs
13564.0,144,3,1749.02,2,3,4,234,9,BIG SPENDER
13808.0,5,5,1747.66,4,4,4,444,12,VIPs
15067.0,78,3,1744.76,2,3,4,234,9,BIG SPENDER
14422.0,0,4,1744.71,4,3,4,434,11,LOYAL
13157.0,49,4,1741.22,3,3,4,334,10,BIG SPENDER
17930.0,35,5,1740.48,3,4,4,344,11,LOYAL
17353.0,129,2,1740.0,2,2,4,224,8,BIG SPENDER
17457.0,126,5,1737.7,2,4,4,244,10,REGULARS
14607.0,18,4,1737.42,3,3,4,334,10,BIG SPENDER
14673.0,3,5,1736.4,4,4,4,444,12,VIPs
17043.0,32,4,1735.18,3,3,4,334,10,BIG SPENDER
14146.0,81,3,1724.41,2,3,4,234,9,BIG SPENDER
16791.0,29,7,1721.78,3,4,4,344,11,LOYAL
17451.0,1,7,1721.4,4,4,4,444,12,VIPs
14834.0,17,6,1720.3,4,4,4,444,12,VIPs
17162.0,28,10,1715.46,3,4,4,344,11,LOYAL
17147.0,22,4,1714.59,3,3,4,334,10,BIG SPENDER
16873.0,127,3,1713.83,2,3,4,234,9,BIG SPENDER
14441.0,0,4,1712.89,4,3,4,434,11,LOYAL
13209.0,30,5,1711.33,3,4,4,344,11,LOYAL
14257.0,64,4,1710.8,2,3,4,234,9,BIG SPENDER
12407.0,49,5,1708.12,3,4,4,344,11,LOYAL
15240.0,44,5,1706.57,3,4,4,344,11,LOYAL
15065.0,37,3,1705.78,3,3,4,334,10,BIG SPENDER
17282.0,130,3,1703.41,2,3,4,234,9,BIG SPENDER
12843.0,65,8,1702.26,2,4,4,244,10,REGULARS
16007.0,47,4,1701.94,3,3,4,334,10,BIG SPENDER
16871.0,22,5,1701.83,3,4,4,344,11,LOYAL
13184.0,14,10,1701.29,4,4,4,444,12,VIPs
17193.0,35,7,1699.3,3,4,4,344,11,LOYAL
13824.0,32,5,1698.94,3,4,4,344,11,LOYAL
17386.0,99,5,1697.34,2,4,4,244,10,REGULARS
16775.0,10,11,1695.66,4,4,4,444,12,VIPs
13883.0,10,4,1694.07,4,3,4,434,11,LOYAL
16813.0,8,10,1692.98,4,4,4,444,12,VIPs
15380.0,8,5,1690.26,4,4,4,444,12,VIPs
13162.0,122,4,1688.29,2,3,4,234,9,BIG SPENDER
13577.0,25,4,1687.6,3,3,4,334,10,BIG SPENDER
12380.0,56,3,1684.42,2,3,4,234,9,BIG SPENDER
16638.0,22,10,1680.72,3,4,4,344,11,LOYAL
17602.0,23,3,1678.91,3,3,4,334,10,BIG SPENDER
13647.0,9,4,1678.12,4,3,4,434,11,LOYAL
13149.0,14,4,1676.06,4,3,4,434,11,LOYAL
17656.0,73,5,1674.69,2,4,4,244,10,REGULARS
16115.0,9,8,1667.97,4,4,4,444,12,VIPs
12912.0,2,5,1662.3,4,4,4,444,12,VIPs
12530.0,59,4,1662.28,2,3,4,234,9,BIG SPENDER
13012.0,9,8,1661.84,4,4,4,444,12,VIPs
15214.0,1,8,1661.44,4,4,4,444,12,VIPs
15024.0,9,10,1661.33,4,4,4,444,12,VIPs
14045.0,109,4,1659.75,2,3,4,234,9,BIG SPENDER
15953.0,15,8,1659.38,4,4,4,444,12,VIPs
13081.0,29,4,1656.79,3,3,4,334,10,BIG SPENDER
15826.0,56,3,1654.31,2,3,4,234,9,BIG SPENDER
14535.0,127,2,1653.91,2,2,4,224,8,BIG SPENDER
14573.0,179,9,1653.42,1,4,4,144,9,REGULARS
17284.0,60,6,1652.58,2,4,4,244,10,REGULARS
16711.0,3,5,1651.03,4,4,4,444,12,VIPs
14837.0,89,4,1649.5,2,3,4,234,9,BIG SPENDER
13750.0,53,5,1647.26,2,4,4,244,10,REGULARS
12520.0,79,4,1646.84,2,3,4,234,9,BIG SPENDER
12657.0,11,4,1643.18,4,3,4,434,11,LOYAL
15002.0,115,4,1641.76,2,3,4,234,9,BIG SPENDER
13627.0,59,5,1638.47,2,4,4,244,10,REGULARS
12449.0,129,2,1636.88,2,2,4,224,8,BIG SPENDER
12830.0,37,3,1635.76,3,3,4,334,10,BIG SPENDER
12597.0,19,3,1634.77,3,3,4,334,10,BIG SPENDER
15122.0,114,3,1633.78,2,3,4,234,9,BIG SPENDER
13658.0,9,4,1629.9,4,3,4,434,11,LOYAL
17673.0,1,6,1629.12,4,4,4,444,12,VIPs
16515.0,52,5,1627.13,2,4,4,244,10,REGULARS
14759.0,4,3,1625.97,4,3,4,434,11,LOYAL
16987.0,3,7,1625.05,4,4,4,444,12,VIPs
13425.0,108,3,1624.21,2,3,4,234,9,BIG SPENDER
15172.0,8,5,1624.05,4,4,4,444,12,VIPs
14937.0,56,3,1621.88,2,3,4,234,9,BIG SPENDER
17101.0,10,4,1621.73,4,3,4,434,11,LOYAL
14178.0,8,7,1620.93,4,4,4,444,12,VIPs
14251.0,1,4,1620.24,4,3,4,434,11,LOYAL
16801.0,163,4,1619.73,1,3,4,134,8,BIG SPENDER
13895.0,28,3,1619.26,3,3,4,334,10,BIG SPENDER
18161.0,15,5,1618.69,4,4,4,444,12,VIPs
14336.0,16,4,1614.91,4,3,4,434,11,LOYAL
16992.0,10,5,1614.31,4,4,4,444,12,VIPs
14312.0,46,6,1611.59,3,4,4,344,11,LOYAL
13614.0,24,4,1610.46,3,3,4,334,10,BIG SPENDER
14918.0,115,2,1610.15,2,2,4,224,8,BIG SPENDER
12868.0,185,6,1607.06,1,4,4,144,9,REGULARS
16817.0,2,9,1604.75,4,4,4,444,12,VIPs
12947.0,143,6,1603.99,2,4,4,244,10,REGULARS
16466.0,33,7,1603.46,3,4,4,344,11,LOYAL
14719.0,1,5,1602.13,4,4,4,444,12,VIPs
14587.0,18,9,1601.14,3,4,4,344,11,LOYAL
15660.0,25,9,1600.86,3,4,4,344,11,LOYAL
12931.0,21,8,1600.06,3,4,4,344,11,LOYAL
16308.0,107,3,1600.0,2,3,4,234,9,BIG SPENDER
16496.0,8,3,1599.52,4,3,4,434,11,LOYAL
16180.0,210,3,1598.28,1,3,4,134,8,BIG SPENDER
17837.0,42,8,1593.38,3,4,4,344,11,LOYAL
16332.0,28,7,1593.2,3,4,4,344,11,LOYAL
16676.0,33,4,1592.12,3,3,4,334,10,BIG SPENDER
14970.0,68,4,1592.06,2,3,4,234,9,BIG SPENDER
15611.0,9,13,1591.45,4,4,4,444,12,VIPs
18178.0,128,4,1590.81,2,3,4,234,9,BIG SPENDER
13471.0,1,3,1589.91,4,3,4,434,11,LOYAL
14442.0,204,2,1589.82,1,2,4,124,7,BIG SPENDER
13869.0,262,3,1584.96,1,3,4,134,8,BIG SPENDER
12393.0,72,4,1582.6,2,3,4,234,9,BIG SPENDER
15532.0,25,4,1580.93,3,3,4,334,10,BIG SPENDER
16889.0,194,3,1578.67,1,3,4,134,8,BIG SPENDER
13634.0,33,5,1575.16,3,4,4,344,11,LOYAL
13505.0,166,2,1573.43,1,2,4,124,7,BIG SPENDER
17671.0,15,4,1572.71,4,3,4,434,11,LOYAL
16283.0,5,5,1570.81,4,4,4,444,12,VIPs
15906.0,19,7,1567.69,3,4,4,344,11,LOYAL
17085.0,123,5,1566.65,2,4,4,244,10,REGULARS
17204.0,175,4,1564.56,1,3,4,134,8,BIG SPENDER
16440.0,29,3,1561.88,3,3,4,334,10,BIG SPENDER
18239.0,218,5,1561.61,1,4,4,144,9,REGULARS
14038.0,78,3,1560.38,2,3,4,234,9,BIG SPENDER
16258.0,127,2,1555.8,2,2,4,224,8,BIG SPENDER
16394.0,56,5,1555.34,2,4,4,244,10,REGULARS
13313.0,22,5,1555.32,3,4,4,344,11,LOYAL
16003.0,29,4,1554.37,3,3,4,334,10,BIG SPENDER
16369.0,18,3,1553.66,3,3,4,334,10,BIG SPENDER
15620.0,56,3,1553.18,2,3,4,234,9,BIG SPENDER
15117.0,14,5,1551.78,4,4,4,444,12,VIPs
16497.0,203,5,1550.7,1,4,4,144,9,REGULARS
17686.0,7,4,1549.71,4,3,4,434,11,LOYAL
13320.0,78,4,1548.7,2,3,4,234,9,BIG SPENDER
14229.0,51,3,1547.2,3,3,4,334,10,BIG SPENDER
14704.0,11,9,1546.91,4,4,4,444,12,VIPs
16790.0,3,6,1545.62,4,4,4,444,12,VIPs
13397.0,72,5,1544.13,2,4,4,244,10,REGULARS
15701.0,2,4,1542.14,4,3,4,434,11,LOYAL
16365.0,17,9,1540.42,4,4,4,444,12,VIPs
17159.0,21,3,1538.88,3,3,4,334,10,BIG SPENDER
14101.0,142,2,1536.6,2,2,4,224,8,BIG SPENDER
12877.0,3,12,1535.77,4,4,4,444,12,VIPs
